id,species,date,total_mgdmper_ind_per_species_per_date,prey_taxon,X,loc,sample,method,length_mm,total,notes,number,prey_mg_dm,mg_diet_dm
1061,river_shiner,6/13/2017,2.46,copepod,61,above,whole_gut,dissection,41,5,NA,0,0.42,0
1061,river_shiner,6/13/2017,2.46,coleo_l,61,above,whole_gut,dissection,41,5,NA,0,0.71,0
1061,river_shiner,6/13/2017,2.46,corixid,61,above,whole_gut,dissection,41,5,NA,0,0.01,0
1061,river_shiner,6/13/2017,2.46,terr_hymen,61,above,whole_gut,dissection,41,5,NA,0,0.71,0
1061,river_shiner,6/13/2017,2.46,unk_ins,61,above,whole_gut,dissection,41,5,NA,0,0.71,0
1061,river_shiner,6/13/2017,2.46,ostracod,61,above,whole_gut,dissection,41,5,NA,0,0.355,0
1061,river_shiner,6/13/2017,2.46,sciaridae,61,above,whole_gut,dissection,41,5,NA,0,0.71,0
1061,river_shiner,6/13/2017,2.46,spider,61,above,whole_gut,dissection,41,5,NA,0,0.71,0
1061,river_shiner,6/13/2017,2.46,seed,61,above,whole_gut,dissection,41,5,NA,2,0.71,1.42
1061,river_shiner,6/13/2017,2.46,springtail,61,above,whole_gut,dissection,41,5,NA,0,0.42,0
1061,river_shiner,6/13/2017,2.46,fish_yoy,61,above,whole_gut,dissection,41,5,NA,0,900,0
1061,river_shiner,6/13/2017,2.46,chiro_a,61,above,whole_gut,dissection,41,5,NA,0,0.99,0
1061,river_shiner,6/13/2017,2.46,chiro_l,61,above,whole_gut,dissection,41,5,NA,1,1.04,1.04
1061,river_shiner,6/13/2017,2.46,terr_hemip,61,above,whole_gut,dissection,41,5,NA,0,0.71,0
1061,river_shiner,6/13/2017,2.46,coleo_ad,61,above,whole_gut,dissection,41,5,NA,0,0.71,0
1061,river_shiner,6/13/2017,2.46,chiro_p,61,above,whole_gut,dissection,41,5,NA,0,0.85,0
1061,river_shiner,6/13/2017,2.46,zoop,61,above,whole_gut,dissection,41,5,NA,0,0.001,0
1061,river_shiner,6/13/2017,2.46,mayfly,61,above,whole_gut,dissection,41,5,NA,0,0.71,0
1062,river_shiner,6/13/2017,1.56,sciaridae,62,above,foregut,dissection,46,18,NA,0,0.71,0
1062,river_shiner,6/13/2017,1.56,chiro_a,62,above,foregut,dissection,46,18,NA,0,0.99,0
1062,river_shiner,6/13/2017,1.56,mayfly,62,above,foregut,dissection,46,18,NA,0,0.71,0
1062,river_shiner,6/13/2017,1.56,terr_hymen,62,above,foregut,dissection,46,18,NA,1,0.71,0.71
1062,river_shiner,6/13/2017,1.56,unk_ins,62,above,foregut,dissection,46,18,NA,1,0.71,0.71
1062,river_shiner,6/13/2017,1.56,springtail,62,above,foregut,dissection,46,18,NA,0,0.42,0
1062,river_shiner,6/13/2017,1.56,corixid,62,above,foregut,dissection,46,18,NA,14,0.01,0.14
1062,river_shiner,6/13/2017,1.56,coleo_ad,62,above,foregut,dissection,46,18,NA,0,0.71,0
1062,river_shiner,6/13/2017,1.56,copepod,62,above,foregut,dissection,46,18,NA,0,0.42,0
1062,river_shiner,6/13/2017,1.56,chiro_l,62,above,foregut,dissection,46,18,NA,0,1.04,0
1062,river_shiner,6/13/2017,1.56,ostracod,62,above,foregut,dissection,46,18,NA,0,0.355,0
1062,river_shiner,6/13/2017,1.56,coleo_l,62,above,foregut,dissection,46,18,NA,0,0.71,0
1062,river_shiner,6/13/2017,1.56,chiro_p,62,above,foregut,dissection,46,18,NA,0,0.85,0
1062,river_shiner,6/13/2017,1.56,zoop,62,above,foregut,dissection,46,18,NA,0,0.001,0
1062,river_shiner,6/13/2017,1.56,seed,62,above,foregut,dissection,46,18,NA,0,0.71,0
1062,river_shiner,6/13/2017,1.56,spider,62,above,foregut,dissection,46,18,NA,0,0.71,0
1062,river_shiner,6/13/2017,1.56,fish_yoy,62,above,foregut,dissection,46,18,NA,0,900,0
1062,river_shiner,6/13/2017,1.56,terr_hemip,62,above,foregut,dissection,46,18,NA,0,0.71,0
1063,largemouth,6/13/2017,0.04,terr_hymen,63,above,foregut,dissection,35,4,NA,0,0.71,0
1063,largemouth,6/13/2017,0.04,coleo_ad,63,above,foregut,dissection,35,4,NA,0,0.71,0
1063,largemouth,6/13/2017,0.04,unk_ins,63,above,foregut,dissection,35,4,NA,0,0.71,0
1063,largemouth,6/13/2017,0.04,seed,63,above,foregut,dissection,35,4,NA,0,0.71,0
1063,largemouth,6/13/2017,0.04,chiro_a,63,above,foregut,dissection,35,4,NA,0,0.99,0
1063,largemouth,6/13/2017,0.04,copepod,63,above,foregut,dissection,35,4,NA,0,0.42,0
1063,largemouth,6/13/2017,0.04,corixid,63,above,foregut,dissection,35,4,NA,4,0.01,0.04
1063,largemouth,6/13/2017,0.04,springtail,63,above,foregut,dissection,35,4,NA,0,0.42,0
1063,largemouth,6/13/2017,0.04,mayfly,63,above,foregut,dissection,35,4,NA,0,0.71,0
1063,largemouth,6/13/2017,0.04,chiro_l,63,above,foregut,dissection,35,4,NA,0,1.04,0
1063,largemouth,6/13/2017,0.04,terr_hemip,63,above,foregut,dissection,35,4,NA,0,0.71,0
1063,largemouth,6/13/2017,0.04,coleo_l,63,above,foregut,dissection,35,4,NA,0,0.71,0
1063,largemouth,6/13/2017,0.04,ostracod,63,above,foregut,dissection,35,4,NA,0,0.355,0
1063,largemouth,6/13/2017,0.04,sciaridae,63,above,foregut,dissection,35,4,NA,0,0.71,0
1063,largemouth,6/13/2017,0.04,fish_yoy,63,above,foregut,dissection,35,4,NA,0,900,0
1063,largemouth,6/13/2017,0.04,chiro_p,63,above,foregut,dissection,35,4,NA,0,0.85,0
1063,largemouth,6/13/2017,0.04,zoop,63,above,foregut,dissection,35,4,NA,0,0.001,0
1063,largemouth,6/13/2017,0.04,spider,63,above,foregut,dissection,35,4,NA,0,0.71,0
1064,river_shiner,6/13/2017,3.01,chiro_p,64,above,foregut,dissection,49,11,NA,1,0.85,0.85
1064,river_shiner,6/13/2017,3.01,sciaridae,64,above,foregut,dissection,49,11,NA,0,0.71,0
1064,river_shiner,6/13/2017,3.01,seed,64,above,foregut,dissection,49,11,NA,0,0.71,0
1064,river_shiner,6/13/2017,3.01,springtail,64,above,foregut,dissection,49,11,NA,0,0.42,0
1064,river_shiner,6/13/2017,3.01,chiro_a,64,above,foregut,dissection,49,11,NA,0,0.99,0
1064,river_shiner,6/13/2017,3.01,unk_ins,64,above,foregut,dissection,49,11,NA,0,0.71,0
1064,river_shiner,6/13/2017,3.01,corixid,64,above,foregut,dissection,49,11,NA,8,0.01,0.08
1064,river_shiner,6/13/2017,3.01,coleo_ad,64,above,foregut,dissection,49,11,NA,0,0.71,0
1064,river_shiner,6/13/2017,3.01,mayfly,64,above,foregut,dissection,49,11,NA,0,0.71,0
1064,river_shiner,6/13/2017,3.01,copepod,64,above,foregut,dissection,49,11,NA,0,0.42,0
1064,river_shiner,6/13/2017,3.01,chiro_l,64,above,foregut,dissection,49,11,NA,2,1.04,2.08
1064,river_shiner,6/13/2017,3.01,fish_yoy,64,above,foregut,dissection,49,11,NA,0,900,0
1064,river_shiner,6/13/2017,3.01,coleo_l,64,above,foregut,dissection,49,11,NA,0,0.71,0
1064,river_shiner,6/13/2017,3.01,ostracod,64,above,foregut,dissection,49,11,NA,0,0.355,0
1064,river_shiner,6/13/2017,3.01,terr_hemip,64,above,foregut,dissection,49,11,NA,0,0.71,0
1064,river_shiner,6/13/2017,3.01,terr_hymen,64,above,foregut,dissection,49,11,NA,0,0.71,0
1064,river_shiner,6/13/2017,3.01,zoop,64,above,foregut,dissection,49,11,NA,0,0.001,0
1064,river_shiner,6/13/2017,3.01,spider,64,above,foregut,dissection,49,11,NA,0,0.71,0
1065,river_shiner,6/13/2017,14.931,mayfly,65,above,foregut,dissection,46,20,NA,0,0.71,0
1065,river_shiner,6/13/2017,14.931,copepod,65,above,foregut,dissection,46,20,NA,0,0.42,0
1065,river_shiner,6/13/2017,14.931,sciaridae,65,above,foregut,dissection,46,20,NA,0,0.71,0
1065,river_shiner,6/13/2017,14.931,chiro_p,65,above,foregut,dissection,46,20,NA,2,0.85,1.7
1065,river_shiner,6/13/2017,14.931,chiro_a,65,above,foregut,dissection,46,20,NA,0,0.99,0
1065,river_shiner,6/13/2017,14.931,ostracod,65,above,foregut,dissection,46,20,NA,0,0.355,0
1065,river_shiner,6/13/2017,14.931,zoop,65,above,foregut,dissection,46,20,NA,1,0.001,0.001
1065,river_shiner,6/13/2017,14.931,fish_yoy,65,above,foregut,dissection,46,20,NA,0,900,0
1065,river_shiner,6/13/2017,14.931,coleo_ad,65,above,foregut,dissection,46,20,NA,0,0.71,0
1065,river_shiner,6/13/2017,14.931,springtail,65,above,foregut,dissection,46,20,NA,0,0.42,0
1065,river_shiner,6/13/2017,14.931,terr_hymen,65,above,foregut,dissection,46,20,NA,0,0.71,0
1065,river_shiner,6/13/2017,14.931,seed,65,above,foregut,dissection,46,20,NA,0,0.71,0
1065,river_shiner,6/13/2017,14.931,corixid,65,above,foregut,dissection,46,20,NA,4,0.01,0.04
1065,river_shiner,6/13/2017,14.931,coleo_l,65,above,foregut,dissection,46,20,NA,0,0.71,0
1065,river_shiner,6/13/2017,14.931,chiro_l,65,above,foregut,dissection,46,20,NA,12,1.04,12.48
1065,river_shiner,6/13/2017,14.931,spider,65,above,foregut,dissection,46,20,NA,0,0.71,0
1065,river_shiner,6/13/2017,14.931,terr_hemip,65,above,foregut,dissection,46,20,NA,1,0.71,0.71
1065,river_shiner,6/13/2017,14.931,unk_ins,65,above,foregut,dissection,46,20,NA,0,0.71,0
1066,river_shiner,6/13/2017,1.11,chiro_p,66,above,foregut,dissection,48,8,NA,0,0.85,0
1066,river_shiner,6/13/2017,1.11,coleo_l,66,above,foregut,dissection,48,8,NA,0,0.71,0
1066,river_shiner,6/13/2017,1.11,springtail,66,above,foregut,dissection,48,8,NA,0,0.42,0
1066,river_shiner,6/13/2017,1.11,seed,66,above,foregut,dissection,48,8,NA,0,0.71,0
1066,river_shiner,6/13/2017,1.11,ostracod,66,above,foregut,dissection,48,8,NA,0,0.355,0
1066,river_shiner,6/13/2017,1.11,coleo_ad,66,above,foregut,dissection,48,8,NA,0,0.71,0
1066,river_shiner,6/13/2017,1.11,fish_yoy,66,above,foregut,dissection,48,8,NA,0,900,0
1066,river_shiner,6/13/2017,1.11,spider,66,above,foregut,dissection,48,8,NA,0,0.71,0
1066,river_shiner,6/13/2017,1.11,sciaridae,66,above,foregut,dissection,48,8,NA,0,0.71,0
1066,river_shiner,6/13/2017,1.11,chiro_l,66,above,foregut,dissection,48,8,NA,1,1.04,1.04
1066,river_shiner,6/13/2017,1.11,chiro_a,66,above,foregut,dissection,48,8,NA,0,0.99,0
1066,river_shiner,6/13/2017,1.11,terr_hymen,66,above,foregut,dissection,48,8,NA,0,0.71,0
1066,river_shiner,6/13/2017,1.11,corixid,66,above,foregut,dissection,48,8,NA,7,0.01,0.07
1066,river_shiner,6/13/2017,1.11,zoop,66,above,foregut,dissection,48,8,NA,0,0.001,0
1066,river_shiner,6/13/2017,1.11,copepod,66,above,foregut,dissection,48,8,NA,0,0.42,0
1066,river_shiner,6/13/2017,1.11,unk_ins,66,above,foregut,dissection,48,8,NA,0,0.71,0
1066,river_shiner,6/13/2017,1.11,mayfly,66,above,foregut,dissection,48,8,NA,0,0.71,0
1066,river_shiner,6/13/2017,1.11,terr_hemip,66,above,foregut,dissection,48,8,NA,0,0.71,0
1067,largemouth,6/13/2017,5.66,coleo_ad,67,above,foregut,dissection,35,14,NA,0,0.71,0
1067,largemouth,6/13/2017,5.66,seed,67,above,foregut,dissection,35,14,NA,0,0.71,0
1067,largemouth,6/13/2017,5.66,zoop,67,above,foregut,dissection,35,14,NA,0,0.001,0
1067,largemouth,6/13/2017,5.66,fish_yoy,67,above,foregut,dissection,35,14,NA,0,900,0
1067,largemouth,6/13/2017,5.66,sciaridae,67,above,foregut,dissection,35,14,NA,0,0.71,0
1067,largemouth,6/13/2017,5.66,chiro_a,67,above,foregut,dissection,35,14,NA,0,0.99,0
1067,largemouth,6/13/2017,5.66,copepod,67,above,foregut,dissection,35,14,NA,0,0.42,0
1067,largemouth,6/13/2017,5.66,springtail,67,above,foregut,dissection,35,14,NA,0,0.42,0
1067,largemouth,6/13/2017,5.66,corixid,67,above,foregut,dissection,35,14,NA,8,0.01,0.08
1067,largemouth,6/13/2017,5.66,mayfly,67,above,foregut,dissection,35,14,NA,2,0.71,1.42
1067,largemouth,6/13/2017,5.66,chiro_p,67,above,foregut,dissection,35,14,NA,0,0.85,0
1067,largemouth,6/13/2017,5.66,spider,67,above,foregut,dissection,35,14,NA,0,0.71,0
1067,largemouth,6/13/2017,5.66,chiro_l,67,above,foregut,dissection,35,14,NA,4,1.04,4.16
1067,largemouth,6/13/2017,5.66,terr_hymen,67,above,foregut,dissection,35,14,NA,0,0.71,0
1067,largemouth,6/13/2017,5.66,coleo_l,67,above,foregut,dissection,35,14,NA,0,0.71,0
1067,largemouth,6/13/2017,5.66,unk_ins,67,above,foregut,dissection,35,14,NA,0,0.71,0
1067,largemouth,6/13/2017,5.66,terr_hemip,67,above,foregut,dissection,35,14,NA,0,0.71,0
1067,largemouth,6/13/2017,5.66,ostracod,67,above,foregut,dissection,35,14,NA,0,0.355,0
1068,largemouth,6/13/2017,3.08,sciaridae,68,above,foregut,dissection,32,18,NA,0,0.71,0
1068,largemouth,6/13/2017,3.08,copepod,68,above,foregut,dissection,32,18,NA,0,0.42,0
1068,largemouth,6/13/2017,3.08,coleo_l,68,above,foregut,dissection,32,18,NA,0,0.71,0
1068,largemouth,6/13/2017,3.08,chiro_a,68,above,foregut,dissection,32,18,NA,0,0.99,0
1068,largemouth,6/13/2017,3.08,fish_yoy,68,above,foregut,dissection,32,18,NA,0,900,0
1068,largemouth,6/13/2017,3.08,mayfly,68,above,foregut,dissection,32,18,NA,0,0.71,0
1068,largemouth,6/13/2017,3.08,corixid,68,above,foregut,dissection,32,18,NA,15,0.01,0.15
1068,largemouth,6/13/2017,3.08,spider,68,above,foregut,dissection,32,18,NA,0,0.71,0
1068,largemouth,6/13/2017,3.08,coleo_ad,68,above,foregut,dissection,32,18,NA,0,0.71,0
1068,largemouth,6/13/2017,3.08,terr_hymen,68,above,foregut,dissection,32,18,NA,0,0.71,0
1068,largemouth,6/13/2017,3.08,ostracod,68,above,foregut,dissection,32,18,NA,0,0.355,0
1068,largemouth,6/13/2017,3.08,springtail,68,above,foregut,dissection,32,18,NA,0,0.42,0
1068,largemouth,6/13/2017,3.08,terr_hemip,68,above,foregut,dissection,32,18,NA,0,0.71,0
1068,largemouth,6/13/2017,3.08,unk_ins,68,above,foregut,dissection,32,18,NA,0,0.71,0
1068,largemouth,6/13/2017,3.08,chiro_p,68,above,foregut,dissection,32,18,NA,1,0.85,0.85
1068,largemouth,6/13/2017,3.08,seed,68,above,foregut,dissection,32,18,NA,0,0.71,0
1068,largemouth,6/13/2017,3.08,chiro_l,68,above,foregut,dissection,32,18,NA,2,1.04,2.08
1068,largemouth,6/13/2017,3.08,zoop,68,above,foregut,dissection,32,18,NA,0,0.001,0
1069,spotfin,6/23/2017,11.64,coleo_l,69,below,whole_gut,dissection,60,28,NA,0,0.71,0
1069,spotfin,6/23/2017,11.64,ostracod,69,below,whole_gut,dissection,60,28,NA,0,0.355,0
1069,spotfin,6/23/2017,11.64,chiro_a,69,below,whole_gut,dissection,60,28,NA,0,0.99,0
1069,spotfin,6/23/2017,11.64,sciaridae,69,below,whole_gut,dissection,60,28,NA,0,0.71,0
1069,spotfin,6/23/2017,11.64,zoop,69,below,whole_gut,dissection,60,28,NA,0,0.001,0
1069,spotfin,6/23/2017,11.64,spider,69,below,whole_gut,dissection,60,28,NA,0,0.71,0
1069,spotfin,6/23/2017,11.64,copepod,69,below,whole_gut,dissection,60,28,NA,0,0.42,0
1069,spotfin,6/23/2017,11.64,springtail,69,below,whole_gut,dissection,60,28,NA,0,0.42,0
1069,spotfin,6/23/2017,11.64,terr_hymen,69,below,whole_gut,dissection,60,28,NA,0,0.71,0
1069,spotfin,6/23/2017,11.64,mayfly,69,below,whole_gut,dissection,60,28,NA,0,0.71,0
1069,spotfin,6/23/2017,11.64,chiro_p,69,below,whole_gut,dissection,60,28,NA,10,0.85,8.5
1069,spotfin,6/23/2017,11.64,fish_yoy,69,below,whole_gut,dissection,60,28,NA,0,900,0
1069,spotfin,6/23/2017,11.64,terr_hemip,69,below,whole_gut,dissection,60,28,NA,0,0.71,0
1069,spotfin,6/23/2017,11.64,seed,69,below,whole_gut,dissection,60,28,NA,0,0.71,0
1069,spotfin,6/23/2017,11.64,coleo_ad,69,below,whole_gut,dissection,60,28,NA,0,0.71,0
1069,spotfin,6/23/2017,11.64,chiro_l,69,below,whole_gut,dissection,60,28,NA,3,1.04,3.12
1069,spotfin,6/23/2017,11.64,corixid,69,below,whole_gut,dissection,60,28,NA,2,0.01,0.02
1069,spotfin,6/23/2017,11.64,unk_ins,69,below,whole_gut,dissection,60,28,NA,0,0.71,0
1070,spotfin,6/23/2017,1.93,sciaridae,70,below,whole_gut,dissection,48,8,amorphous_detritus,0,0.71,0
1070,spotfin,6/23/2017,1.93,spider,70,below,whole_gut,dissection,48,8,amorphous_detritus,0,0.71,0
1070,spotfin,6/23/2017,1.93,coleo_l,70,below,whole_gut,dissection,48,8,amorphous_detritus,0,0.71,0
1070,spotfin,6/23/2017,1.93,zoop,70,below,whole_gut,dissection,48,8,amorphous_detritus,0,0.001,0
1070,spotfin,6/23/2017,1.93,corixid,70,below,whole_gut,dissection,48,8,amorphous_detritus,4,0.01,0.04
1070,spotfin,6/23/2017,1.93,terr_hymen,70,below,whole_gut,dissection,48,8,amorphous_detritus,0,0.71,0
1070,spotfin,6/23/2017,1.93,chiro_p,70,below,whole_gut,dissection,48,8,amorphous_detritus,1,0.85,0.85
1070,spotfin,6/23/2017,1.93,mayfly,70,below,whole_gut,dissection,48,8,amorphous_detritus,0,0.71,0
1070,spotfin,6/23/2017,1.93,seed,70,below,whole_gut,dissection,48,8,amorphous_detritus,0,0.71,0
1070,spotfin,6/23/2017,1.93,ostracod,70,below,whole_gut,dissection,48,8,amorphous_detritus,0,0.355,0
1070,spotfin,6/23/2017,1.93,coleo_ad,70,below,whole_gut,dissection,48,8,amorphous_detritus,0,0.71,0
1070,spotfin,6/23/2017,1.93,fish_yoy,70,below,whole_gut,dissection,48,8,amorphous_detritus,0,900,0
1070,spotfin,6/23/2017,1.93,copepod,70,below,whole_gut,dissection,48,8,amorphous_detritus,0,0.42,0
1070,spotfin,6/23/2017,1.93,springtail,70,below,whole_gut,dissection,48,8,amorphous_detritus,0,0.42,0
1070,spotfin,6/23/2017,1.93,terr_hemip,70,below,whole_gut,dissection,48,8,amorphous_detritus,0,0.71,0
1070,spotfin,6/23/2017,1.93,chiro_a,70,below,whole_gut,dissection,48,8,amorphous_detritus,0,0.99,0
1070,spotfin,6/23/2017,1.93,unk_ins,70,below,whole_gut,dissection,48,8,amorphous_detritus,0,0.71,0
1070,spotfin,6/23/2017,1.93,chiro_l,70,below,whole_gut,dissection,48,8,amorphous_detritus,1,1.04,1.04
1071,river_shiner,6/23/2017,0,mayfly,71,below,whole_gut,dissection,42,0,NA,0,0.71,0
1071,river_shiner,6/23/2017,0,terr_hymen,71,below,whole_gut,dissection,42,0,NA,0,0.71,0
1071,river_shiner,6/23/2017,0,sciaridae,71,below,whole_gut,dissection,42,0,NA,0,0.71,0
1071,river_shiner,6/23/2017,0,coleo_l,71,below,whole_gut,dissection,42,0,NA,0,0.71,0
1071,river_shiner,6/23/2017,0,unk_ins,71,below,whole_gut,dissection,42,0,NA,0,0.71,0
1071,river_shiner,6/23/2017,0,fish_yoy,71,below,whole_gut,dissection,42,0,NA,0,900,0
1071,river_shiner,6/23/2017,0,ostracod,71,below,whole_gut,dissection,42,0,NA,0,0.355,0
1071,river_shiner,6/23/2017,0,terr_hemip,71,below,whole_gut,dissection,42,0,NA,0,0.71,0
1071,river_shiner,6/23/2017,0,seed,71,below,whole_gut,dissection,42,0,NA,0,0.71,0
1071,river_shiner,6/23/2017,0,coleo_ad,71,below,whole_gut,dissection,42,0,NA,0,0.71,0
1071,river_shiner,6/23/2017,0,corixid,71,below,whole_gut,dissection,42,0,NA,0,0.01,0
1071,river_shiner,6/23/2017,0,springtail,71,below,whole_gut,dissection,42,0,NA,0,0.42,0
1071,river_shiner,6/23/2017,0,chiro_a,71,below,whole_gut,dissection,42,0,NA,0,0.99,0
1071,river_shiner,6/23/2017,0,spider,71,below,whole_gut,dissection,42,0,NA,0,0.71,0
1071,river_shiner,6/23/2017,0,chiro_l,71,below,whole_gut,dissection,42,0,NA,0,1.04,0
1071,river_shiner,6/23/2017,0,chiro_p,71,below,whole_gut,dissection,42,0,NA,0,0.85,0
1071,river_shiner,6/23/2017,0,copepod,71,below,whole_gut,dissection,42,0,NA,0,0.42,0
1071,river_shiner,6/23/2017,0,zoop,71,below,whole_gut,dissection,42,0,NA,0,0.001,0
1072,spotfin,6/23/2017,8.26,unk_ins,72,above,whole_gut,dissection,52,22,NA,0,0.71,0
1072,spotfin,6/23/2017,8.26,seed,72,above,whole_gut,dissection,52,22,NA,0,0.71,0
1072,spotfin,6/23/2017,8.26,springtail,72,above,whole_gut,dissection,52,22,NA,0,0.42,0
1072,spotfin,6/23/2017,8.26,corixid,72,above,whole_gut,dissection,52,22,NA,4,0.01,0.04
1072,spotfin,6/23/2017,8.26,sciaridae,72,above,whole_gut,dissection,52,22,NA,0,0.71,0
1072,spotfin,6/23/2017,8.26,coleo_ad,72,above,whole_gut,dissection,52,22,NA,0,0.71,0
1072,spotfin,6/23/2017,8.26,fish_yoy,72,above,whole_gut,dissection,52,22,NA,0,900,0
1072,spotfin,6/23/2017,8.26,coleo_l,72,above,whole_gut,dissection,52,22,NA,0,0.71,0
1072,spotfin,6/23/2017,8.26,ostracod,72,above,whole_gut,dissection,52,22,NA,0,0.355,0
1072,spotfin,6/23/2017,8.26,chiro_a,72,above,whole_gut,dissection,52,22,NA,0,0.99,0
1072,spotfin,6/23/2017,8.26,chiro_l,72,above,whole_gut,dissection,52,22,NA,3,1.04,3.12
1072,spotfin,6/23/2017,8.26,terr_hemip,72,above,whole_gut,dissection,52,22,NA,0,0.71,0
1072,spotfin,6/23/2017,8.26,zoop,72,above,whole_gut,dissection,52,22,NA,0,0.001,0
1072,spotfin,6/23/2017,8.26,copepod,72,above,whole_gut,dissection,52,22,NA,0,0.42,0
1072,spotfin,6/23/2017,8.26,chiro_p,72,above,whole_gut,dissection,52,22,NA,6,0.85,5.1
1072,spotfin,6/23/2017,8.26,terr_hymen,72,above,whole_gut,dissection,52,22,NA,0,0.71,0
1072,spotfin,6/23/2017,8.26,mayfly,72,above,whole_gut,dissection,52,22,NA,0,0.71,0
1072,spotfin,6/23/2017,8.26,spider,72,above,whole_gut,dissection,52,22,NA,0,0.71,0
1073,spotfin,6/23/2017,8.6,seed,73,above,whole_gut,dissection,57,17,NA,0,0.71,0
1073,spotfin,6/23/2017,8.6,terr_hymen,73,above,whole_gut,dissection,57,17,NA,0,0.71,0
1073,spotfin,6/23/2017,8.6,coleo_l,73,above,whole_gut,dissection,57,17,NA,0,0.71,0
1073,spotfin,6/23/2017,8.6,terr_hemip,73,above,whole_gut,dissection,57,17,NA,0,0.71,0
1073,spotfin,6/23/2017,8.6,chiro_a,73,above,whole_gut,dissection,57,17,NA,1,0.99,0.99
1073,spotfin,6/23/2017,8.6,mayfly,73,above,whole_gut,dissection,57,17,NA,0,0.71,0
1073,spotfin,6/23/2017,8.6,springtail,73,above,whole_gut,dissection,57,17,NA,0,0.42,0
1073,spotfin,6/23/2017,8.6,unk_ins,73,above,whole_gut,dissection,57,17,NA,1,0.71,0.71
1073,spotfin,6/23/2017,8.6,sciaridae,73,above,whole_gut,dissection,57,17,NA,0,0.71,0
1073,spotfin,6/23/2017,8.6,coleo_ad,73,above,whole_gut,dissection,57,17,NA,0,0.71,0
1073,spotfin,6/23/2017,8.6,copepod,73,above,whole_gut,dissection,57,17,NA,0,0.42,0
1073,spotfin,6/23/2017,8.6,ostracod,73,above,whole_gut,dissection,57,17,NA,0,0.355,0
1073,spotfin,6/23/2017,8.6,zoop,73,above,whole_gut,dissection,57,17,NA,0,0.001,0
1073,spotfin,6/23/2017,8.6,chiro_p,73,above,whole_gut,dissection,57,17,NA,2,0.85,1.7
1073,spotfin,6/23/2017,8.6,chiro_l,73,above,whole_gut,dissection,57,17,NA,5,1.04,5.2
1073,spotfin,6/23/2017,8.6,fish_yoy,73,above,whole_gut,dissection,57,17,NA,0,900,0
1073,spotfin,6/23/2017,8.6,spider,73,above,whole_gut,dissection,57,17,NA,0,0.71,0
1073,spotfin,6/23/2017,8.6,corixid,73,above,whole_gut,dissection,57,17,NA,0,0.01,0
